,rt,stimulus,key_press,ListLength,Trial_index,Phase,correct,ExperimentalPhase,Block,word1,word2,save,date,subject_id,trial_type,trial_index,time_elapsed,internal_node_id,response,cue,target,SequenceLength,sequence,letterSeen,queriedPosition,Stimulus_type,TrialType,timeMs,timeMin,score,correct_01,validTrials,validID,W2VWordPairsSim,SimBins
42884,,,,8.0,3.0,LearningResponse,TRUE,True,2.0,target,clasp,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,230,463821,0.0-230.0,clasp,target,clasp,,,,,,,,,,1.0,False,True,0.26308674621210815,2
42885,,,,8.0,3.0,LearningResponse,TRUE,True,2.0,target,clasp,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,233,469016,0.0-233.0,target,clasp,target,,,,,,,,,,1.0,False,True,0.26308674621210815,2
42887,,,,8.0,4.0,LearningResponse,TRUE,True,2.0,puddle,sand,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,238,479686,0.0-238.0,sand,puddle,sand,,,,,,,,,,1.0,False,True,0.6764054315773257,4
42888,,,,8.0,4.0,LearningResponse,TRUE,True,2.0,puddle,sand,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,241,484972,0.0-241.0,puddle,sand,puddle,,,,,,,,,,1.0,False,True,0.6764054315773257,4
42890,,,,8.0,5.0,LearningResponse,TRUE,True,2.0,chip,tablet,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,246,494996,0.0-246.0,tablet,chip,tablet,,,,,,,,,,1.0,False,True,0.42313580545871754,3
42891,,,,8.0,5.0,LearningResponse,TRUE,True,2.0,chip,tablet,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,249,500220,0.0-249.0,chip,tablet,chip,,,,,,,,,,1.0,False,True,0.42313580545871754,3
42893,,,,8.0,6.0,LearningResponse,TRUE,True,2.0,moss,boot,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,254,509869,0.0-254.0,boot,moss,boot,,,,,,,,,,1.0,False,True,0.22308885267781803,2
42894,,,,8.0,6.0,LearningResponse,TRUE,True,2.0,moss,boot,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,257,514548,0.0-257.0,moss,boot,moss,,,,,,,,,,1.0,False,True,0.22308885267781803,2
42896,,,,8.0,7.0,LearningResponse,TRUE,True,2.0,flower,orchid,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,262,524876,0.0-262.0,orchid,flower,orchid,,,,,,,,,,1.0,False,True,1.000000075895696,5
42897,,,,8.0,7.0,LearningResponse,TRUE,True,2.0,flower,orchid,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,265,529876,0.0-265.0,flower,orchid,flower,,,,,,,,,,1.0,False,True,1.000000075895696,5
42899,,,,8.0,8.0,LearningResponse,TRUE,True,2.0,throne,donkey,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,270,540155,0.0-270.0,donkey,throne,donkey,,,,,,,,,,1.0,False,True,0.10856485547573878,1
42900,,,,8.0,8.0,LearningResponse,TRUE,True,2.0,throne,donkey,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,273,544736,0.0-273.0,throne,donkey,throne,,,,,,,,,,1.0,False,True,0.10856485547573878,1
42961,4486.10000014305,<h1>dress</h1><br><br><br> Please press space as soon as you recall the target.,32.0,8.0,1.0,CuePresentation,TRUE,True,2.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,html-keyboard-response,361,681146,0.0-361.0,,dress,radio,,,,8.0,,,,,,1.0,False,True,0.003992160614717995,1
42962,,,,8.0,1.0,RecallResponse,TRUE,True,2.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,362,682681,0.0-362.0,radio,dress,radio,,,,8.0,,,,,,1.0,False,True,0.003992160614717995,1
42963,7268.0,<h1>chip</h1><br><br><br> Please press space as soon as you recall the target.,32.0,8.0,2.0,CuePresentation,TRUE,True,2.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,html-keyboard-response,365,691973,0.0-365.0,,chip,tablet,,,,4.0,,,,,,1.0,True,True,0.42313580545871754,3
42964,,,,8.0,2.0,RecallResponse,TRUE,True,2.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,366,693522,0.0-366.0,tablet,chip,tablet,,,,4.0,,,,,,1.0,True,True,0.42313580545871754,3
42965,3006.20000004768,<h1>donkey</h1><br><br><br> Please press space as soon as you recall the target.,32.0,8.0,3.0,CuePresentation,TRUE,True,2.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,html-keyboard-response,369,698547,0.0-369.0,,donkey,throne,,,,1.0,,,,,,1.0,False,True,0.10856485547573878,1
42966,,,,8.0,3.0,RecallResponse,TRUE,True,2.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,370,699744,0.0-370.0,throne,donkey,throne,,,,1.0,,,,,,1.0,False,True,0.10856485547573878,1
42967,7799.5,<h1>target</h1><br><br><br> Please press space as soon as you recall the target.,32.0,8.0,4.0,CuePresentation,FALSE,True,2.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,html-keyboard-response,373,709556,0.0-373.0,,target,clasp,,,,6.0,,,,,,0.0,False,True,0.26308674621210815,2
42968,,,,8.0,4.0,RecallResponse,FALSE,True,2.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,374,710707,0.0-374.0,0,target,clasp,,,,6.0,,,,,,0.0,False,True,0.26308674621210815,2
42969,4102.5,<h1>moss</h1><br><br><br> Please press space as soon as you recall the target.,32.0,8.0,5.0,CuePresentation,TRUE,True,2.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,html-keyboard-response,377,716828,0.0-377.0,,moss,boot,,,,3.0,,,,,,1.0,False,True,0.22308885267781803,2
42970,,,,8.0,5.0,RecallResponse,TRUE,True,2.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,378,718401,0.0-378.0,boot,moss,boot,,,,3.0,,,,,,1.0,False,True,0.22308885267781803,2
42971,2906.09999990463,<h1>puddle</h1><br><br><br> Please press space as soon as you recall the target.,32.0,8.0,6.0,CuePresentation,TRUE,True,2.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,html-keyboard-response,381,723329,0.0-381.0,,puddle,sand,,,,5.0,,,,,,1.0,True,True,0.6764054315773257,4
42972,,,,8.0,6.0,RecallResponse,TRUE,True,2.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,382,724533,0.0-382.0,sand,puddle,sand,,,,5.0,,,,,,1.0,True,True,0.6764054315773257,4
42973,4318.0,<h1>flower</h1><br><br><br> Please press space as soon as you recall the target.,32.0,8.0,7.0,CuePresentation,TRUE,True,2.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,html-keyboard-response,385,730870,0.0-385.0,,flower,orchid,,,,2.0,,,,,,1.0,True,True,1.000000075895696,5
42974,,,,8.0,7.0,RecallResponse,TRUE,True,2.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,386,732362,0.0-386.0,orchid,flower,orchid,,,,2.0,,,,,,1.0,True,True,1.000000075895696,5
42975,1379.40000009537,<h1>kitten</h1><br><br><br> Please press space as soon as you recall the target.,32.0,8.0,8.0,CuePresentation,TRUE,True,2.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,html-keyboard-response,389,735762,0.0-389.0,,kitten,beetle,,,,7.0,,,,,,1.0,True,True,0.31663955483072204,2
42976,,,,8.0,8.0,RecallResponse,TRUE,True,2.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,390,737057,0.0-390.0,beetle,kitten,beetle,,,,7.0,,,,,,1.0,True,True,0.31663955483072204,2
42978,,,,20.0,1.0,LearningResponse,TRUE,True,3.0,tank,bumper,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,398,772610,0.0-398.0,bumper,tank,bumper,,,,,,,,,,1.0,False,True,0.33731408101689114,2
42979,,,,20.0,1.0,LearningResponse,TRUE,True,3.0,tank,bumper,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,401,777937,0.0-401.0,tank,bumper,tank,,,,,,,,,,1.0,False,True,0.33731408101689114,2
42981,,,,20.0,2.0,LearningResponse,TRUE,True,3.0,sponge,watch,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,406,788295,0.0-406.0,watch,sponge,watch,,,,,,,,,,1.0,False,True,0.1765920080073396,1
42982,,,,20.0,2.0,LearningResponse,TRUE,True,3.0,sponge,watch,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,409,794149,0.0-409.0,sponge,watch,sponge,,,,,,,,,,1.0,False,True,0.1765920080073396,1
42984,,,,20.0,3.0,LearningResponse,TRUE,True,3.0,medal,torso,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,414,803879,0.0-414.0,torso,medal,torso,,,,,,,,,,1.0,False,True,0.017293144727506125,1
42985,,,,20.0,3.0,LearningResponse,TRUE,True,3.0,medal,torso,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,417,809225,0.0-417.0,medal,torso,medal,,,,,,,,,,1.0,False,True,0.017293144727506125,1
42987,,,,20.0,4.0,LearningResponse,TRUE,True,3.0,cello,violin,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,422,819291,0.0-422.0,violin,cello,violin,,,,,,,,,,1.0,False,True,0.8084852466940989,5
42988,,,,20.0,4.0,LearningResponse,TRUE,True,3.0,cello,violin,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,425,824474,0.0-425.0,cello,violin,cello,,,,,,,,,,1.0,False,True,0.8084852466940989,5
42990,,,,20.0,5.0,LearningResponse,TRUE,True,3.0,raft,shorts,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,430,834660,0.0-430.0,shorts,raft,shorts,,,,,,,,,,1.0,False,True,0.213414433174442,2
42991,,,,20.0,5.0,LearningResponse,TRUE,True,3.0,raft,shorts,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,433,839813,0.0-433.0,raft,shorts,raft,,,,,,,,,,1.0,False,True,0.213414433174442,2
42993,,,,20.0,6.0,LearningResponse,TRUE,True,3.0,cart,buggy,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,438,849725,0.0-438.0,buggy,cart,buggy,,,,,,,,,,1.0,False,True,0.42862040533439477,3
42994,,,,20.0,6.0,LearningResponse,TRUE,True,3.0,cart,buggy,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,441,854624,0.0-441.0,cart,buggy,cart,,,,,,,,,,1.0,False,True,0.42862040533439477,3
42996,,,,20.0,7.0,LearningResponse,TRUE,True,3.0,flag,banner,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,446,866516,0.0-446.0,banner,flag,banner,,,,,,,,,,1.0,False,True,0.6166730372903241,4
42997,,,,20.0,7.0,LearningResponse,TRUE,True,3.0,flag,banner,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,449,871359,0.0-449.0,flag,banner,flag,,,,,,,,,,1.0,False,True,0.6166730372903241,4
42999,,,,20.0,8.0,LearningResponse,TRUE,True,3.0,sauce,fondue,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,454,881828,0.0-454.0,fondue,sauce,fondue,,,,,,,,,,1.0,False,True,0.6004785271851446,4
43000,,,,20.0,8.0,LearningResponse,TRUE,True,3.0,sauce,fondue,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,457,886635,0.0-457.0,sauce,fondue,sauce,,,,,,,,,,1.0,False,True,0.6004785271851446,4
43002,,,,20.0,9.0,LearningResponse,TRUE,True,3.0,crank,pulley,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,462,898266,0.0-462.0,pulley,crank,pulley,,,,,,,,,,1.0,False,True,0.999999982961594,5
43003,,,,20.0,9.0,LearningResponse,TRUE,True,3.0,crank,pulley,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,465,904729,0.0-465.0,crank,pulley,crank,,,,,,,,,,1.0,False,True,0.999999982961594,5
43005,,,,20.0,10.0,LearningResponse,TRUE,True,3.0,buckle,zipper,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,470,914872,0.0-470.0,zipper,buckle,zipper,,,,,,,,,,1.0,False,True,0.9488969555838095,5
43006,,,,20.0,10.0,LearningResponse,TRUE,True,3.0,buckle,zipper,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,473,920338,0.0-473.0,buckle,zipper,buckle,,,,,,,,,,1.0,False,True,0.9488969555838095,5
43008,,,,20.0,11.0,LearningResponse,TRUE,True,3.0,file,folder,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,478,931654,0.0-478.0,folder,file,folder,,,,,,,,,,1.0,False,True,0.7610749231203271,4
43009,,,,20.0,11.0,LearningResponse,TRUE,True,3.0,file,folder,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,481,936247,0.0-481.0,file,folder,file,,,,,,,,,,1.0,False,True,0.7610749231203271,4
43011,,,,20.0,12.0,LearningResponse,TRUE,True,3.0,kilt,tiara,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,486,946159,0.0-486.0,tiara,kilt,tiara,,,,,,,,,,1.0,False,True,0.7504167009646243,4
43012,,,,20.0,12.0,LearningResponse,TRUE,True,3.0,kilt,tiara,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,489,950940,0.0-489.0,kilt,tiara,kilt,,,,,,,,,,1.0,False,True,0.7504167009646243,4
43014,,,,20.0,13.0,LearningResponse,TRUE,True,3.0,cloak,chalk,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,494,960982,0.0-494.0,chalk,cloak,chalk,,,,,,,,,,1.0,False,True,0.14358588471713205,1
43015,,,,20.0,13.0,LearningResponse,TRUE,True,3.0,cloak,chalk,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,497,966248,0.0-497.0,cloak,chalk,cloak,,,,,,,,,,1.0,False,True,0.14358588471713205,1
43017,,,,20.0,14.0,LearningResponse,FALSE,True,3.0,shelf,gauze,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,502,976493,0.0-502.0,qauze,shelf,gauze,,,,,,,,,,0.0,False,True,0.3795237854715929,2
43018,,,,20.0,14.0,LearningResponse,TRUE,True,3.0,shelf,gauze,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,505,982025,0.0-505.0,shelf,gauze,shelf,,,,,,,,,,1.0,False,True,0.3795237854715929,2
43020,,,,20.0,15.0,LearningResponse,TRUE,True,3.0,napkin,tinsel,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,510,991801,0.0-510.0,tinsel,napkin,tinsel,,,,,,,,,,1.0,False,True,0.43362053730146755,3
43021,,,,20.0,15.0,LearningResponse,TRUE,True,3.0,napkin,tinsel,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,513,996728,0.0-513.0,napkin,tinsel,napkin,,,,,,,,,,1.0,False,True,0.43362053730146755,3
43023,,,,20.0,16.0,LearningResponse,TRUE,True,3.0,rosary,altar,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,518,1006856,0.0-518.0,altar,rosary,altar,,,,,,,,,,1.0,False,True,0.4618963390922412,3
43024,,,,20.0,16.0,LearningResponse,TRUE,True,3.0,rosary,altar,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,521,1011804,0.0-521.0,rosary,altar,rosary,,,,,,,,,,1.0,False,True,0.4618963390922412,3
43026,,,,20.0,17.0,LearningResponse,TRUE,True,3.0,leash,drink,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,526,1021355,0.0-526.0,drink,leash,drink,,,,,,,,,,1.0,False,True,0.10846355647514298,1
43027,,,,20.0,17.0,LearningResponse,TRUE,True,3.0,leash,drink,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,529,1026391,0.0-529.0,leash,drink,leash,,,,,,,,,,1.0,False,True,0.10846355647514298,1
43029,,,,20.0,18.0,LearningResponse,TRUE,True,3.0,stove,teepee,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,534,1036801,0.0-534.0,teepee,stove,teepee,,,,,,,,,,1.0,False,True,0.4416846695982647,3
43030,,,,20.0,18.0,LearningResponse,TRUE,True,3.0,stove,teepee,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,537,1042239,0.0-537.0,stove,teepee,stove,,,,,,,,,,1.0,False,True,0.4416846695982647,3
43032,,,,20.0,19.0,LearningResponse,TRUE,True,3.0,blouse,skirt,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,542,1052390,0.0-542.0,skirt,blouse,skirt,,,,,,,,,,1.0,False,True,0.9999999676780317,5
43033,,,,20.0,19.0,LearningResponse,TRUE,True,3.0,blouse,skirt,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,545,1057463,0.0-545.0,blouse,skirt,blouse,,,,,,,,,,1.0,False,True,0.9999999676780317,5
43035,,,,20.0,20.0,LearningResponse,TRUE,True,3.0,closet,camper,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,550,1067389,0.0-550.0,camper,closet,camper,,,,,,,,,,1.0,False,True,0.3363140723585785,2
43036,,,,20.0,20.0,LearningResponse,TRUE,True,3.0,closet,camper,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,553,1072116,0.0-553.0,closet,camper,closet,,,,,,,,,,1.0,False,True,0.3363140723585785,2
43097,2360.89999985695,<h1>shorts</h1><br><br><br> Please press space as soon as you recall the target.,32.0,20.0,1.0,CuePresentation,TRUE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,html-keyboard-response,641,1201422,0.0-641.0,,shorts,raft,,,,16.0,,,,,,1.0,False,True,0.213414433174442,2
43098,,,,20.0,1.0,RecallResponse,TRUE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,642,1202704,0.0-642.0,raft,shorts,raft,,,,16.0,,,,,,1.0,False,True,0.213414433174442,2
43099,1258.20000004768,<h1>blouse</h1><br><br><br> Please press space as soon as you recall the target.,32.0,20.0,2.0,CuePresentation,TRUE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,html-keyboard-response,645,1205976,0.0-645.0,,blouse,skirt,,,,2.0,,,,,,1.0,True,True,0.9999999676780317,5
43100,,,,20.0,2.0,RecallResponse,TRUE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,646,1207463,0.0-646.0,skirt,blouse,skirt,,,,2.0,,,,,,1.0,True,True,0.9999999676780317,5
43101,2918.5,<h1>zipper</h1><br><br><br> Please press space as soon as you recall the target.,32.0,20.0,3.0,CuePresentation,TRUE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,html-keyboard-response,649,1212401,0.0-649.0,,zipper,buckle,,,,11.0,,,,,,1.0,False,True,0.9488969555838095,5
43102,,,,20.0,3.0,RecallResponse,TRUE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,650,1214334,0.0-650.0,buckle,zipper,buckle,,,,11.0,,,,,,1.0,False,True,0.9488969555838095,5
43103,6524.79999995232,<h1>drink</h1><br><br><br> Please press space as soon as you recall the target.,32.0,20.0,4.0,CuePresentation,FALSE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,html-keyboard-response,653,1222878,0.0-653.0,,drink,leash,,,,4.0,,,,,,0.0,True,True,0.10846355647514298,1
43104,,,,20.0,4.0,RecallResponse,FALSE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,654,1224027,0.0-654.0,o,drink,leash,,,,4.0,,,,,,0.0,True,True,0.10846355647514298,1
43105,15544.7000000477,<h1>cloak</h1><br><br><br> Please press space as soon as you recall the target.,32.0,20.0,5.0,CuePresentation,TRUE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,html-keyboard-response,657,1241587,0.0-657.0,,cloak,chalk,,,,8.0,,,,,,1.0,False,True,0.14358588471713205,1
43106,,,,20.0,5.0,RecallResponse,TRUE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,658,1243806,0.0-658.0,chalk,cloak,chalk,,,,8.0,,,,,,1.0,False,True,0.14358588471713205,1
43107,4953.5,<h1>shelf</h1><br><br><br> Please press space as soon as you recall the target.,32.0,20.0,6.0,CuePresentation,FALSE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,html-keyboard-response,661,1250782,0.0-661.0,,shelf,gauze,,,,7.0,,,,,,0.0,True,True,0.3795237854715929,2
43108,,,,20.0,6.0,RecallResponse,FALSE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,662,1251924,0.0-662.0,0,shelf,gauze,,,,7.0,,,,,,0.0,True,True,0.3795237854715929,2
43109,4427.90000009537,<h1>pulley</h1><br><br><br> Please press space as soon as you recall the target.,32.0,20.0,7.0,CuePresentation,TRUE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,html-keyboard-response,665,1258362,0.0-665.0,,pulley,crank,,,,12.0,,,,,,1.0,False,True,0.999999982961594,5
43110,,,,20.0,7.0,RecallResponse,TRUE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,666,1260230,0.0-666.0,crank,pulley,crank,,,,12.0,,,,,,1.0,False,True,0.999999982961594,5
43111,1825.69999980927,<h1>altar</h1><br><br><br> Please press space as soon as you recall the target.,32.0,20.0,8.0,CuePresentation,TRUE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,html-keyboard-response,669,1264074,0.0-669.0,,altar,rosary,,,,5.0,,,,,,1.0,True,True,0.4618963390922412,3
43112,,,,20.0,8.0,RecallResponse,TRUE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,670,1266020,0.0-670.0,rosary,altar,rosary,,,,5.0,,,,,,1.0,True,True,0.4618963390922412,3
43113,6355.40000009537,<h1>kilt</h1><br><br><br> Please press space as soon as you recall the target.,32.0,20.0,9.0,CuePresentation,TRUE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,html-keyboard-response,673,1274387,0.0-673.0,,kilt,tiara,,,,9.0,,,,,,1.0,True,True,0.7504167009646243,4
43114,,,,20.0,9.0,RecallResponse,TRUE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,674,1276122,0.0-674.0,tiara,kilt,tiara,,,,9.0,,,,,,1.0,True,True,0.7504167009646243,4
43115,11071.4000000954,<h1>bumper</h1><br><br><br> Please press space as soon as you recall the target.,32.0,20.0,10.0,CuePresentation,FALSE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,html-keyboard-response,677,1289206,0.0-677.0,,bumper,tank,,,,20.0,,,,,,0.0,False,True,0.33731408101689114,2
43116,,,,20.0,10.0,RecallResponse,FALSE,True,3.0,,,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,678,1290018,0.0-678.0,0,bumper,tank,,,,20.0,,,,,,0.0,False,True,0.33731408101689114,2
43118,,,,30.0,1.0,LearningResponse,TRUE,True,4.0,poppy,crayon,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,686,1308073,0.0-686.0,crayon,poppy,crayon,,,,,,,,,,1.0,False,True,0.23795970777295308,2
43119,,,,30.0,1.0,LearningResponse,TRUE,True,4.0,poppy,crayon,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,689,1314726,0.0-689.0,poppy,crayon,poppy,,,,,,,,,,1.0,False,True,0.23795970777295308,2
43121,,,,30.0,2.0,LearningResponse,TRUE,True,4.0,clay,tick,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,694,1324886,0.0-694.0,tick,clay,tick,,,,,,,,,,1.0,False,True,0.015305519859173366,1
43122,,,,30.0,2.0,LearningResponse,TRUE,True,4.0,clay,tick,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,697,1330046,0.0-697.0,clay,tick,clay,,,,,,,,,,1.0,False,True,0.015305519859173366,1
43124,,,,30.0,3.0,LearningResponse,TRUE,True,4.0,eagle,hawk,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,702,1340237,0.0-702.0,hawk,eagle,hawk,,,,,,,,,,1.0,False,True,1.0000000473611077,5
43125,,,,30.0,3.0,LearningResponse,TRUE,True,4.0,eagle,hawk,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,705,1345921,0.0-705.0,eagle,hawk,eagle,,,,,,,,,,1.0,False,True,1.0000000473611077,5
43127,,,,30.0,4.0,LearningResponse,TRUE,True,4.0,horse,pony,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,710,1356492,0.0-710.0,pony,horse,pony,,,,,,,,,,1.0,False,True,0.6533058200079189,4
43128,,,,30.0,4.0,LearningResponse,TRUE,True,4.0,horse,pony,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,713,1362560,0.0-713.0,horse,pony,horse,,,,,,,,,,1.0,False,True,0.6533058200079189,4
43130,,,,30.0,5.0,LearningResponse,TRUE,True,4.0,chick,girl,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,718,1372548,0.0-718.0,girl,chick,girl,,,,,,,,,,1.0,False,True,0.6247244966234788,4
43131,,,,30.0,5.0,LearningResponse,TRUE,True,4.0,chick,girl,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,721,1377829,0.0-721.0,chick,girl,chick,,,,,,,,,,1.0,False,True,0.6247244966234788,4
43133,,,,30.0,6.0,LearningResponse,TRUE,True,4.0,cactus,moose,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,726,1388344,0.0-726.0,moose,cactus,moose,,,,,,,,,,1.0,False,True,0.34621602100896204,2
43134,,,,30.0,6.0,LearningResponse,TRUE,True,4.0,cactus,moose,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,729,1393772,0.0-729.0,cactus,moose,cactus,,,,,,,,,,1.0,False,True,0.34621602100896204,2
43136,,,,30.0,7.0,LearningResponse,TRUE,True,4.0,radish,melon,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,734,1404486,0.0-734.0,melon,radish,melon,,,,,,,,,,1.0,False,True,0.5682274108553733,3
43137,,,,30.0,7.0,LearningResponse,TRUE,True,4.0,radish,melon,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,737,1410491,0.0-737.0,radish,melon,radish,,,,,,,,,,1.0,False,True,0.5682274108553733,3
43139,,,,30.0,8.0,LearningResponse,TRUE,True,4.0,desk,toilet,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,742,1421348,0.0-742.0,toilet,desk,toilet,,,,,,,,,,1.0,False,True,0.4271657233874721,3
43140,,,,30.0,8.0,LearningResponse,TRUE,True,4.0,desk,toilet,True,12_8_2023_8_35_52,l73xjtabx6d9pnu,typed-response,745,1425857,0.0-745.0,desk,toilet,desk,,,,,,,,,,1.0,False,True,0.4271657233874721,3
