arm,sweep,model,repeat_index,task,signature,test,weight,threshold_p,n,block_len,theta,null,boot_p,direction_correct
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,2,repeated_games,round_rt_speedup,correlation_test,1.0,0.05,30,3,-0.36011192355887606,0.0,0.07846076961519241,True
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,2,serial_recall_v2,above_chance_recall,proportion_test,1.5,0.05,16,3,0.5625,0.05,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,2,serial_recall_v2,similarity_aids_recall,correlation_test,1.5,0.05,16,3,-0.2817180849095055,0.0,0.8360819590204898,False
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,2,serial_recall_v2,high_vs_low_sim_advantage,paired_proportion_test,1.0,0.05,8,2,-0.25,0.0,0.7816571130797291,False
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,2,serial_recall_v2,similarity_rt_effect,correlation_test,1.0,0.05,16,3,-0.6305926250944657,0.0,0.001999000499750125,True
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,2,tiny_alchemy,above_chance_discovery,proportion_test,2.0,0.05,7,2,0.7142857142857143,0.55,0.19290354822588707,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,effort_foraging,above_chance_mvt_match,proportion_test,1.5,0.05,80,4,0.125,0.5,1.0,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,effort_foraging,above_chance_total_reward,proportion_test,1.0,0.05,80,4,0.3625,0.5,0.928535732133933,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,effort_foraging,harvest_rt_speedup,correlation_test,1.0,0.05,80,4,-0.1670663255129696,0.0,0.0704647676161919,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,grid_bandit,kraken_avoidance_in_risky,proportion_test,1.5,0.05,50,4,0.1,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,grid_bandit,value_directed_exploitation,correlation_test,1.5,0.05,99,5,-0.28330869197060266,0.0,0.00399800099950025,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,grid_bandit,above_chance_reward,proportion_test,1.0,0.05,110,5,0.8727272727272727,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,grid_bandit,within_block_learning,correlation_test,1.0,0.05,110,5,0.31381641172305896,0.0,0.006496751624187906,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,grid_bandit,within_block_rt_speedup,correlation_test,1.0,0.05,110,5,0.13790353174247086,0.0,0.952023988005997,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,marbles_risk,ev_sensitivity,correlation_test,2.0,0.05,64,4,0.5983570401117059,0.0,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,marbles_risk,above_chance_ev_optimal,proportion_test,1.5,0.05,60,4,0.9666666666666667,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,marbles_risk,magnitude_effect_high_payoff,correlation_test,1.0,0.05,64,4,0.3981821300213514,0.0,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,marbles_risk,ev_difference_rt_effect,correlation_test,1.0,0.05,64,4,-0.16000026933827793,0.0,0.12443778110944528,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,moral_machine,utilitarian_preference,proportion_test,1.5,0.05,10,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,moral_machine,age_preference_save_young,proportion_test,1.0,0.05,10,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,moral_machine,species_preference_save_human,proportion_test,1.5,0.05,10,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,moral_machine,legality_preference_save_lawful,proportion_test,1.0,0.05,6,2,0.8333333333333334,0.5,0.014492753623188406,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,phishing_detection_v2,above_chance_discrimination,paired_proportion_test,2.0,0.05,60,4,0.7,0.0,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,phishing_detection_v2,learning_effect,paired_proportion_test,1.5,0.05,20,3,0.09999999999999998,0.0,0.2017059708981435,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,phishing_detection_v2,above_chance_overall,proportion_test,1.0,0.05,60,4,0.85,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,phishing_detection_v2,practice_rt_speedup,correlation_test,1.0,0.05,60,4,-0.09791494424313714,0.0,0.25537231384307846,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,random_dot_motion_v2,coherence_accuracy_psychometric,correlation_test,2.0,0.05,37,3,-0.030750915644110463,0.0,0.6475,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,random_dot_motion_v2,coherence_rt_chronometric,correlation_test,1.5,0.05,28,3,-0.07273622461436006,0.0,0.17841079460269865,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,random_dot_motion_v2,above_chance_low_coherence,proportion_test,0.5,0.05,13,2,0.7692307692307693,0.5,0.0014992503748125937,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,random_dot_motion_v2,above_chance_overall,proportion_test,1.0,0.05,37,3,0.7567567567567568,0.5,0.0014992503748125937,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,repeated_games,above_chance_coordination_bos,proportion_test,1.5,0.05,15,2,0.7333333333333333,0.5,0.079960019990005,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,repeated_games,cooperation_when_opp_cooperated,proportion_test,1.0,0.05,14,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,repeated_games,round_rt_speedup,correlation_test,1.0,0.05,30,3,-0.03298054745464954,0.0,0.5262368815592204,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,serial_recall_v2,above_chance_recall,proportion_test,1.5,0.05,16,3,0.8125,0.05,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,serial_recall_v2,similarity_aids_recall,correlation_test,1.5,0.05,16,3,0.07161148740394334,0.0,0.6666666666666666,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,serial_recall_v2,high_vs_low_sim_advantage,paired_proportion_test,1.0,0.05,8,2,0.25,0.0,0.5372529143436391,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,serial_recall_v2,similarity_rt_effect,correlation_test,1.0,0.05,16,3,-0.012126781251816649,0.0,0.543728135932034,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,tiny_alchemy,above_chance_discovery,proportion_test,2.0,0.05,73,4,0.2602739726027397,0.55,0.9985007496251874,False
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,visual_recognition,above_chance_discrimination,paired_proportion_test,2.0,0.05,100,5,0.019999999999999997,0.0,0.3003498250874563,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,visual_recognition,above_chance_accuracy,proportion_test,1.5,0.05,100,5,0.51,0.5,0.3808095952023988,True
panel,rebuttal_v1_batch2_20260725_150651,gemini-3-flash-preview,3,visual_recognition,low_false_alarm_rate,proportion_test,0.5,0.05,50,4,0.04,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,effort_foraging,above_chance_mvt_match,proportion_test,1.5,0.05,80,4,0.075,0.5,1.0,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,effort_foraging,above_chance_total_reward,proportion_test,1.0,0.05,80,4,0.1625,0.5,1.0,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,effort_foraging,harvest_rt_speedup,correlation_test,1.0,0.05,80,4,0.1880180612397809,0.0,0.8545727136431784,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,grid_bandit,kraken_avoidance_in_risky,proportion_test,1.5,0.05,50,4,0.32,0.5,0.09695152423788106,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,grid_bandit,value_directed_exploitation,correlation_test,1.5,0.05,99,5,-0.2655606375094282,0.0,0.001999000499750125,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,grid_bandit,above_chance_reward,proportion_test,1.0,0.05,110,5,0.45454545454545453,0.5,0.7251374312843578,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,grid_bandit,within_block_learning,correlation_test,1.0,0.05,110,5,0.21876587027325095,0.0,0.033483258370814596,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,grid_bandit,within_block_rt_speedup,correlation_test,1.0,0.05,110,5,-0.26010789019297265,0.0,0.010494752623688156,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,marbles_risk,ev_sensitivity,correlation_test,2.0,0.05,33,3,0.12568808589586578,0.0,0.30939226519337015,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,marbles_risk,above_chance_ev_optimal,proportion_test,1.5,0.05,31,3,0.3870967741935484,0.5,0.9495252373813093,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,marbles_risk,magnitude_effect_high_payoff,correlation_test,1.0,0.05,33,3,0.07661988664017971,0.0,0.26442548921224285,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,marbles_risk,ev_difference_rt_effect,correlation_test,1.0,0.05,33,3,0.05063318199223715,0.0,0.5217391304347826,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,moral_machine,utilitarian_preference,proportion_test,1.5,0.05,2,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,phishing_detection_v2,above_chance_discrimination,paired_proportion_test,2.0,0.05,60,4,0.6000000000000001,0.0,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,phishing_detection_v2,learning_effect,paired_proportion_test,1.5,0.05,20,3,0.0,0.0,0.5420654911838791,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,phishing_detection_v2,above_chance_overall,proportion_test,1.0,0.05,60,4,0.8,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,phishing_detection_v2,practice_rt_speedup,correlation_test,1.0,0.05,60,4,0.420523004844951,0.0,0.9820089955022488,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,random_dot_motion_v2,coherence_accuracy_psychometric,correlation_test,2.0,0.05,30,3,0.17836928099429514,0.0,0.19940029985007496,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,random_dot_motion_v2,coherence_rt_chronometric,correlation_test,1.5,0.05,11,2,-0.1729251046899375,0.0,0.31384307846076964,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,random_dot_motion_v2,above_chance_low_coherence,proportion_test,0.5,0.05,9,2,0.4444444444444444,0.5,0.6436781609195402,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,random_dot_motion_v2,above_chance_overall,proportion_test,1.0,0.05,30,3,0.36666666666666664,0.5,0.9760119940029985,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,serial_recall_v2,above_chance_recall,proportion_test,1.5,0.05,16,3,0.25,0.05,0.025987006496751622,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,serial_recall_v2,similarity_aids_recall,correlation_test,1.5,0.05,16,3,0.1290994448735806,0.0,0.34744897959183674,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,serial_recall_v2,high_vs_low_sim_advantage,paired_proportion_test,1.0,0.05,8,2,0.25,0.0,0.4302848575712144,True
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,serial_recall_v2,similarity_rt_effect,correlation_test,1.0,0.05,16,3,0.0,0.0,0.41679160419790107,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,visual_recognition,above_chance_discrimination,paired_proportion_test,2.0,0.05,45,4,-0.049407114624505866,0.0,0.8110944527736131,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,visual_recognition,above_chance_accuracy,proportion_test,1.5,0.05,45,4,0.4666666666666667,0.5,0.6626686656671664,False
panel,rebuttal_v1_batch2_20260725_150651,gpt-5.4-nano,3,visual_recognition,low_false_alarm_rate,proportion_test,0.5,0.05,23,3,0.9130434782608695,0.5,1.0,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,effort_foraging,above_chance_mvt_match,proportion_test,1.5,0.05,80,4,0.175,0.5,1.0,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,effort_foraging,above_chance_total_reward,proportion_test,1.0,0.05,80,4,0.35,0.5,0.9525237381309345,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,effort_foraging,harvest_rt_speedup,correlation_test,1.0,0.05,80,4,-0.2002298646847377,0.0,0.04997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,grid_bandit,kraken_avoidance_in_risky,proportion_test,1.5,0.05,40,3,0.075,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,grid_bandit,value_directed_exploitation,correlation_test,1.5,0.05,73,4,0.12007414926069802,0.0,0.8655672163918041,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,grid_bandit,above_chance_reward,proportion_test,1.0,0.05,82,4,0.6951219512195121,0.5,0.009495252373813094,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,grid_bandit,within_block_learning,correlation_test,1.0,0.05,82,4,0.31457814931656175,0.0,0.03398300849575212,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,grid_bandit,within_block_rt_speedup,correlation_test,1.0,0.05,82,4,0.01962288559119296,0.0,0.6866566716641679,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,marbles_risk,ev_sensitivity,correlation_test,2.0,0.05,56,4,0.5939400304535073,0.0,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,marbles_risk,above_chance_ev_optimal,proportion_test,1.5,0.05,52,4,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,marbles_risk,magnitude_effect_high_payoff,correlation_test,1.0,0.05,56,4,0.5068683960158414,0.0,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,marbles_risk,ev_difference_rt_effect,correlation_test,1.0,0.05,56,4,0.25723874880741077,0.0,0.9735132433783108,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,phishing_detection_v2,above_chance_discrimination,paired_proportion_test,2.0,0.05,60,4,0.7,0.0,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,phishing_detection_v2,learning_effect,paired_proportion_test,1.5,0.05,20,3,0.10000000000000009,0.0,0.3656454043194375,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,phishing_detection_v2,above_chance_overall,proportion_test,1.0,0.05,60,4,0.85,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,phishing_detection_v2,practice_rt_speedup,correlation_test,1.0,0.05,60,4,0.02062830455093917,0.0,0.5987006496751625,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,random_dot_motion_v2,coherence_accuracy_psychometric,correlation_test,2.0,0.05,62,4,0.28634611299100493,0.0,0.004997501249375313,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,random_dot_motion_v2,coherence_rt_chronometric,correlation_test,1.5,0.05,31,3,0.15575223349264236,0.0,0.7571214392803598,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,random_dot_motion_v2,above_chance_low_coherence,proportion_test,0.5,0.05,24,3,0.4166666666666667,0.5,0.8015992003998001,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,random_dot_motion_v2,above_chance_overall,proportion_test,1.0,0.05,62,4,0.5,0.5,0.6126936531734133,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,repeated_games,above_chance_coordination_bos,proportion_test,1.5,0.05,15,2,0.8666666666666667,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,repeated_games,round_rt_speedup,correlation_test,1.0,0.05,30,3,0.09805027621652565,0.0,0.6241879060469765,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,serial_recall_v2,above_chance_recall,proportion_test,1.5,0.05,16,3,0.3125,0.05,0.001999000499750125,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,serial_recall_v2,similarity_aids_recall,correlation_test,1.5,0.05,16,3,-0.060302268915552654,0.0,0.506,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,serial_recall_v2,high_vs_low_sim_advantage,paired_proportion_test,1.0,0.05,8,2,0.0,0.0,0.605,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,serial_recall_v2,similarity_rt_effect,correlation_test,1.0,0.05,16,3,-0.012126781251816649,0.0,0.3803098450774613,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,tiny_alchemy,above_chance_discovery,proportion_test,2.0,0.05,8,2,0.75,0.55,0.13493253373313344,True
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,visual_recognition,above_chance_discrimination,paired_proportion_test,2.0,0.05,28,3,0.0,0.0,1.0,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,visual_recognition,above_chance_accuracy,proportion_test,1.5,0.05,28,3,0.5,0.5,0.7006496751624188,False
panel,rebuttal_v1_batch2_20260725_150651,kimi-k2.5,3,visual_recognition,low_false_alarm_rate,proportion_test,0.5,0.05,14,2,1.0,0.5,1.0,False
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,3,effort_foraging,above_chance_mvt_match,proportion_test,1.5,0.05,39,3,0.02564102564102564,0.5,1.0,False
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,3,effort_foraging,above_chance_total_reward,proportion_test,1.0,0.05,39,3,0.23076923076923078,0.5,0.992503748125937,False
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,3,effort_foraging,harvest_rt_speedup,correlation_test,1.0,0.05,39,3,0.0036437246963562753,0.0,0.5057471264367817,False
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,3,grid_bandit,kraken_avoidance_in_risky,proportion_test,1.5,0.05,50,4,0.42,0.5,0.19490254872563717,True
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,3,grid_bandit,value_directed_exploitation,correlation_test,1.5,0.05,99,5,-0.1404944453588345,0.0,0.06746626686656672,True
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,3,grid_bandit,above_chance_reward,proportion_test,1.0,0.05,110,5,0.5454545454545454,0.5,0.3243378310844578,True
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,3,grid_bandit,within_block_learning,correlation_test,1.0,0.05,110,5,0.1340324402682205,0.0,0.06546726636681659,True
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,3,grid_bandit,within_block_rt_speedup,correlation_test,1.0,0.05,110,5,0.14049514130178004,0.0,0.8605697151424287,False
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,3,marbles_risk,above_chance_ev_optimal,proportion_test,1.5,0.05,5,2,0.8,0.5,0.06296851574212893,True
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,3,phishing_detection_v2,above_chance_discrimination,paired_proportion_test,2.0,0.05,23,3,0.4772727272727273,0.0,0.0009995002498750624,True
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,3,phishing_detection_v2,above_chance_overall,proportion_test,1.0,0.05,23,3,0.7391304347826086,0.5,0.0004997501249375312,True
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,3,phishing_detection_v2,practice_rt_speedup,correlation_test,1.0,0.05,23,3,0.16047597500632627,0.0,0.8780609695152424,False
panel,rebuttal_v1_batch2_20260725_150651,qwen3-vl-235b-instruct,3,random_dot_motion_v2,coherence_accuracy_psychometric,correlation_test,2.0,0.05,37,3,-0.10243260495070121,0.0,0.7371314342828585,False
